timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw
9532, 0.0007289949571713805, -0.0023599916603416204, 0.0015448718331754208, 0.002546330215409398, -0.0015148383099585772, -0.0005496156518347561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020299037918448448
9552, 0.00021225116506684572, -0.0018610081169754267, 0.00171964755281806, -0.00042463658610358834, 0.0012311183381825686, 0.000378767610527575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01882568560540676
9572, 0.0006802449934184551, -0.0018639079062268138, 0.0017420218791812658, 0.0017736982554197311, 0.0016234603244811296, 0.0009476245031692088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015515156090259552
9592, 0.00020156006212346256, -0.002091463655233383, 0.0018631218699738383, -0.0006882435409352183, 0.0008883676491677761, 0.0019813019316643476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01630505733191967
9612, 0.0011242447653785348, -0.0018329161684960127, 0.001910459715873003, 0.004476399160921574, 0.0021775655914098024, 0.0023090117610991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019330283626914024
9632, 0.0006775259971618652, -0.002509005833417177, 0.0016005508368834853, 0.002048048423603177, -0.0012139880564063787, 0.000692914065439254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02288479171693325
9651, 0.00044383766362443566, -0.0018466502660885453, 0.0016170769231393933, 0.0012589228572323918, 0.0030600582249462605, 0.0007844250649213791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023033790290355682
9671, 0.0006665661931037903, -0.0020668881479650736, 0.00163548206910491, 0.002507980680093169, 0.0016978910425677896, 0.0007313895621336997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02071196958422661
9692, 0.0011269042734056711, -0.0018542996840551496, 0.0009221220389008522, 0.005342219490557909, 0.0028102167416363955, -0.0030535822734236717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02128026820719242
9711, 0.0006955192075110972, -0.0020685680210590363, 0.0008953686919994652, 0.003345656441524625, 0.002447378123179078, -0.0030935134273022413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022411804646253586
9732, 0.0004804006894119084, -0.0020493005868047476, 0.0013008125824853778, 0.002789572114124894, 0.0026139074470847845, -0.0001775227574398741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0247778482735157
9751, 0.00025866206851787865, -0.001855375012382865, 0.0013004776556044817, 0.0021103746257722378, 0.003550698282197118, -0.0002881205582525581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02479764074087143
9771, 0.00024083150492515415, -0.0018659207271412015, 0.001578455208800733, 0.0021660965867340565, 0.0030685197561979294, 0.001057321554981172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02474832534790039
9791, 0.0007123243995010853, -0.0018411525525152683, 0.0016012412961572409, 0.0045767370611429214, 0.00322711537592113, 0.0012040614383295178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023686621338129044
9811, 0.001181181287392974, -0.0018025654135271907, 0.002535924082621932, 0.007683071307837963, 0.003319980576634407, 0.006436700001358986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025398558005690575
9831, 0.0009217248880304396, -0.0020398383494466543, 0.002671588212251663, 0.006265510804951191, 0.0019136283081024885, 0.006735014263540506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024910997599363327
9851, 0.0014583963202312589, -0.0015346267027780414, 0.0028080535121262074, 0.008927454240620136, 0.004793711472302675, 0.00712708430364728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024991676211357117
9871, 0.000746818957850337, -0.0017802409129217267, 0.0021765795536339283, 0.00496376259252429, 0.0029758878517895937, 0.0031870559323579073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025207648053765297
9891, 0.001534146722406149, -0.0017468295991420746, 0.002241645473986864, 0.009185976348817348, 0.0031253916677087545, 0.0033911506179720163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026202745735645294
9911, 0.0003099646419286728, -0.0017521081026643515, 0.0018003128934651613, 0.0020962809212505817, 0.0027619709726423025, 0.0005144925671629608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026376157999038696
9931, 0.001485915039665997, -0.0015191752463579178, 0.0018166512018069625, 0.007920095697045326, 0.003990139812231064, 0.0008424699190072715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02732965722680092
9951, 0.0008192938403226435, -0.0014877847861498594, 0.0019136685878038406, 0.003860403085127473, 0.004527047276496887, 0.0018038906855508685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02487098053097725
9972, 0.0012906515039503574, -0.0012716553173959255, 0.00195674947462976, 0.006672557443380356, 0.005252918228507042, 0.0020118895918130875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02039734646677971
9991, 0.000794281018897891, -0.0022551780566573143, 0.0023984757717698812, 0.003803551197052002, -0.0007604318670928478, 0.003654629457741976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023241980001330376
10011, 0.001450076000764966, -0.0015456684632226825, 0.00249107601121068, 0.007197410799562931, 0.0034772465005517006, 0.004696457181125879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020823081955313683
10031, 0.0015971427783370018, -0.0014823914971202612, 0.0027411070186644793, 0.008422867394983768, 0.0027871562633663416, 0.005027662962675095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023580877110362053
10052, 0.0010544384131208062, -0.0019872458651661873, 0.002848197938874364, 0.0053489538840949535, -0.000575389014557004, 0.004969845991581678, 117652.0703125, 149498.34375, 90918.875, 120199.796875, 138798.453125, 98543.7265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026481321081519127
10072, 0.000786942255217582, -0.001993784448131919, 0.0025972311850637197, 0.0038962503895163536, -0.00018539821030572057, 0.0033978945575654507, 117769.34375, 149551.40625, 90981.78125, 120306.2109375, 138908.984375, 98604.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024705737829208374
10092, 0.0007775537087582052, -0.0020053358748555183, 0.0026763780042529106, 0.004337438847869635, -0.0003309100866317749, 0.0030557329300791025, 117871.2890625, 149598.96875, 91047.09375, 120379.75, 138988.765625, 98647.8359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02276070974767208
10111, 0.001477520912885666, -0.0017727467929944396, 0.0027445422019809484, 0.007722898852080107, 0.0009401615825481713, 0.0036484154406934977, 117969.609375, 149644.640625, 91110.484375, 120448.6796875, 139053.15625, 98700.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0231044702231884
10132, 0.0016457225428894162, -0.001745139597915113, 0.002493255538865924, 0.008341913111507893, 0.0011711581610143185, 0.0023870300501585007, 118038.1796875, 149689.921875, 91187.984375, 120506.0, 139130.6875, 98729.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023376910015940666
10151, 0.0011551124043762684, -0.0017263609915971756, 0.0025465907528996468, 0.005621075630187988, 0.0007587486179545522, 0.0027438527904450893, 118108.8515625, 149726.375, 91242.421875, 120557.6328125, 139174.625, 98775.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021735480055212975
10171, 0.0006154422299005091, -0.001971704885363579, 0.0023583839647471905, 0.002828952157869935, -0.0004401775076985359, 0.0019066380336880684, 118154.8203125, 149755.453125, 91292.9609375, 120597.3984375, 139217.3125, 98800.5546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020828885957598686
10191, 0.0013683672295883298, -0.00171515007968992, 0.0024014730006456375, 0.006370951421558857, 0.001218674355186522, 0.002314127516001463, 118205.1640625, 149784.09375, 91339.2265625, 120609.03125, 139244.09375, 98818.3359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020964540541172028
10211, 0.0016938778571784496, -0.0014424329856410623, 0.002274489728733897, 0.007936565205454826, 0.003046286990866065, 0.00159966922365129, 118245.8828125, 149813.171875, 91374.1015625, 120651.90625, 139277.1875, 98845.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021520890295505524
10231, 0.0016509712440893054, -0.0014403086388483644, 0.0023177179973572493, 0.007844860665500164, 0.003246413543820381, 0.0011706693330779672, 118290.3828125, 149842.265625, 91420.765625, 120675.1640625, 139308.015625, 98862.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022048018872737885
10252, 0.001626842888072133, -0.0016949219861999154, 0.0023479009978473186, 0.0074118515476584435, 0.0025129939895123243, 0.0015258052153512836, 118323.265625, 149868.59375, 91454.5, 120701.125, 139338.828125, 98889.7890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0231665950268507
10271, 0.001339102629572153, -0.0019490114646032453, 0.002655625808984041, 0.00599714508280158, 0.0012493872782215476, 0.0029285382479429245, 118361.21875, 149883.34375, 91476.0859375, 120734.9765625, 139367.890625, 98905.8203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022039545699954033
10291, 0.0003432408848311752, -0.0019749077036976814, 0.0027157417498528957, 0.0007924886303953826, 0.00163883191999048, 0.002414455870166421, 118395.5, 149901.34375, 91516.5078125, 120751.8984375, 139394.6875, 98926.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020052416250109673
10311, 0.0008333711884915829, -0.0017566208261996508, 0.0024601093027740717, 0.003745391732081771, 0.0029697155114263296, 0.0008307064417749643, 118423.9140625, 149930.0, 91542.78125, 120771.671875, 139423.234375, 98951.09375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01915195770561695
10331, 0.0010584074771031737, -0.001762324245646596, 0.002474835142493248, 0.0049658892676234245, 0.0032041550148278475, 0.0004335362755227834, 118447.2734375, 149950.3125, 91567.515625, 120790.15625, 139441.953125, 98969.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016731591895222664
10351, 0.0003491933748591691, -0.00197556777857244, 0.003096535336226225, 0.000996626098640263, 0.0023631120566278696, 0.0034402895253151655, 118470.6328125, 149961.390625, 91586.359375, 120808.3828125, 139459.125, 98984.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0163690485060215
10373, 0.0008006402640603483, -0.0021743541583418846, 0.0032072914764285088, 0.003661633701995015, -0.00016033499559853226, 0.0035664099268615246, 118499.859375, 149984.015625, 91597.765625, 120824.015625, 139484.671875, 98994.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016084561124444008
10392, 0.0012577841989696026, -0.001701434375718236, 0.0027665358502417803, 0.005815817974507809, 0.0036755776964128017, 0.0009555888827890158, 118519.5390625, 149992.796875, 91610.71875, 120847.5390625, 139490.984375, 99005.796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019159693270921707
10412, 0.0014563071308657527, -0.0019305096939206123, 0.002789001911878586, 0.007217962294816971, 0.0021509905345737934, 0.0010256232926622033, 118549.4609375, 150000.625, 91629.9453125, 120854.1328125, 139507.65625, 99027.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016823234036564827
10431, 0.0008107810281217098, -0.0017040945822373033, 0.003290531923994422, 0.0038702141027897596, 0.0030531694646924734, 0.004160668235272169, 118551.6484375, 150019.59375, 91638.6015625, 120873.265625, 139521.3125, 99030.21875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016874810680747032
10451, 0.0015652250731363893, -0.0016736125107854605, 0.003374157939106226, 0.008296970278024673, 0.0028317465912550688, 0.0040795039385557175, 118569.9453125, 150026.96875, 91653.5234375, 120884.25, 139532.6875, 99047.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016624020412564278
10473, 0.0011458342196419835, -0.0019020414911210537, 0.002896733582019806, 0.005981650203466415, 0.0013610714813694358, 0.0009482484310865402, 118590.328125, 150045.421875, 91666.484375, 120893.9453125, 139544.078125, 99057.203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01793958619236946
10491, 0.0008878352236934006, -0.0016565307741984725, 0.0029205158352851868, 0.0050131781026721, 0.0023634093813598156, 0.0012712038587778807, 118603.4453125, 150054.203125, 91674.34375, 120909.984375, 139565.8125, 99064.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015626247972249985
10511, 0.0011726767988875508, -0.0018852551002055407, 0.002944194246083498, 0.006515540648251772, 0.0005124917370267212, 0.00097930827178061, 118621.75, 150069.46875, 91686.921875, 120911.53125, 139569.84375, 99074.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016082538291811943
10531, 0.0016974394675344229, -0.0013898860197514296, 0.002154942601919174, 0.009432737715542316, 0.0030437747482210398, -0.0026668442878872156, 118637.0625, 150081.0, 91704.1953125, 120930.6640625, 139578.953125, 99084.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016948362812399864
10551, 0.000437160866567865, -0.0016292841173708439, 0.0021058316342532635, 0.002404815051704645, 0.0017294215504080057, -0.0028516233433037996, 118643.625, 150082.421875, 91704.1953125, 120930.6640625, 139585.78125, 99084.9453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016561826691031456
10571, 0.0006518479785881937, -0.0018550397362560034, 0.0016037703026086092, 0.003449645359069109, 0.0004820560570806265, -0.005091527011245489, 118663.3125, 150090.234375, 91715.609375, 120938.1640625, 139601.203125, 99094.3671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016495898365974426
10591, 0.00113125320058316, -0.0015935922274366021, 0.0015052009839564562, 0.005550173111259937, 0.0016603799303993583, -0.004748708102852106, 118687.4921875, 150103.640625, 91720.7109375, 120951.3515625, 139610.296875, 99102.515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01383435633033514
10611, 0.000924558553379029, -0.0015539113664999604, 0.0016528742853552103, 0.004694217815995216, 0.0019266813760623336, -0.0033222604542970657, 118696.25, 150108.703125, 91734.0625, 120961.6953125, 139610.8125, 99113.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012558725662529469
10631, 0.001644952455535531, -0.0015680153155699372, 0.0015855944948270917, 0.008423946797847748, 0.0013939754571765661, -0.0031759587582200766, 118711.5625, 150121.65625, 91735.640625, 120968.296875, 139618.390625, 99122.1171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011706388555467129
10651, 0.001813370967283845, -0.0015362957492470741, 0.0017069937894120812, 0.009161044843494892, 0.0018473513191565871, -0.00207329448312521, 118726.1875, 150126.265625, 91745.46875, 120981.484375, 139628.0, 99132.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01022329181432724
10671, 0.0009749550954438746, -0.0015558513114228845, 0.0016718232072889805, 0.004411320202052593, 0.0016939326887950301, -0.002060913247987628, 118726.1875, 150139.671875, 91750.9609375, 120985.234375, 139630.28125, 99126.9453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009758545085787773
10691, 0.001470481394790113, -0.0017832827288657427, 0.0016352724051102996, 0.007058845367282629, 0.0007262526196427643, -0.002053834730759263, 118733.4453125, 150140.5625, 91756.09375, 120991.828125, 139637.109375, 99146.5546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011317739263176918
10711, 0.0009466604678891599, -0.0017572937067598104, 0.0013337287819013, 0.004086262546479702, 0.0009664021199569106, -0.0032232243102043867, 118748.0703125, 150149.34375, 91761.578125, 121002.1796875, 139638.125, 99133.0546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009529993869364262
10731, 0.001759708859026432, -0.0012303873663768172, 0.0012735312338918447, 0.00828299205750227, 0.003783776890486479, -0.0030198891181498766, 118748.7578125, 150156.265625, 91758.4375, 121005.0234375, 139644.453125, 99150.625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01012409571558237
10751, 0.0009215964819304645, -0.0017443324904888868, 0.0023652170784771442, 0.0036880909465253353, 0.0007220128900371492, 0.002518865279853344, 118761.203125, 150144.734375, 91764.3359375, 121016.2734375, 139652.53125, 99158.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009205807000398636
10771, 0.001754137803800404, -0.0012291999300941825, 0.002422712044790387, 0.008237154223024845, 0.003521835198625922, 0.003026342950761318, 118773.640625, 150162.75, 91774.546875, 121018.21875, 139657.078125, 99172.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0101693756878376
10792, 0.000392953836126253, -0.0015223255613818765, 0.003110427176579833, 0.0012018106644973159, 0.0011567848268896341, 0.00573567021638155, 118778.7109375, 150160.875, 91775.34375, 121016.921875, 139661.125, 99166.6875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01233903132379055
10811, 0.0011428528232499957, -0.0015259206993505359, 0.0032352684065699577, 0.0049207573756575584, 0.001521798549219966, 0.005998658016324043, 118788.9609375, 150173.84375, 91782.4140625, 121028.5625, 139667.953125, 99179.6640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01116884034126997
10832, 0.00038540377863682806, -0.002026837784796953, 0.0028474759310483932, 0.0009238722268491983, -0.0015286140842363238, 0.0034765268210321665, 118790.453125, 150178.453125, 91782.4140625, 121035.15625, 139671.484375, 99177.625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011700882576406002
10852, 0.00160714250523597, -0.0015546353533864021, 0.002917609643191099, 0.007504443172365427, 0.0008910888573154807, 0.003254363313317299, 118803.5859375, 150185.375, 91788.3125, 121037.359375, 139666.421875, 99182.453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010233732871711254
10872, 0.0009006891632452607, -0.0018045896431431174, 0.002193785971030593, 0.004083062056452036, -0.00045284038060344756, -0.0009859245037660003, 118812.34375, 150196.46875, 91785.171875, 121051.453125, 139680.59375, 99188.3359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010389040224254131
